Gender,Age,Weight(kg),Height(cm),RMR
male,50,49.834488734607504,151.66567294569433,1172.7575818481619
male,57,83.66346161671466,201.9690797019515,1842.2889029786902
male,18,79.03738887390836,193.37931799490838,1999.1508249447668
female,19,48.19431721887049,177.66262501127966,1355.8141118349258
female,23,116.38299046255494,212.07761847614154,2052.866131974275
female,54,50.477510755114956,175.62783253183304,1210.2239255350555
male,27,48.5629598048704,157.31011989469403,1338.8782271501223
male,28,77.65368385084989,148.02270179597193,1685.6557300344334
female,56,53.21924548841074,142.584394353577,1165.9607741597895
male,21,69.32406442407822,207.37834404684048,1915.3647410974186
male,59,54.63909562024395,194.67683967197593,1393.2107936572497
male,33,43.631861798180594,160.45544156252322,1246.2816738622869
male,58,48.27167760091902,148.54615972418776,1081.6220041127478
male,54,85.78621436158551,205.55547791437908,1909.6845034774392
female,34,91.93942814062787,134.23495673260757,1623.6674212641483
female,33,61.386288649806964,136.3387077759564,1340.0556877436236
female,54,80.56874669007435,136.53642599197573,1425.6673126823362
female,37,95.49724336968066,171.19318068838473,1712.035522617768
male,30,85.10470744239734,139.57395226681632,1732.3282105238454
female,35,115.57090395068985,183.73631637693236,1936.556739777772
female,50,81.38421816227752,153.87477510340892,1484.2456122271667
female,58,79.86236707094356,148.14544328730707,1421.6848863809514
female,48,90.931118350967,193.89344973485944,1658.9291667997873
male,24,75.92741904101908,187.79770210904056,1887.9339154655427
female,55,64.55559369993188,183.2215652959886,1354.2250383500273
female,57,67.36810790459467,178.89667549034186,1363.7680655487716
female,44,69.54077137475049,185.7124454341469,1457.942420709911
male,24,57.604170386169244,174.08205026641028,1567.369840292678
male,19,101.28704426181831,194.21434828160147,2302.506243052854
male,35,50.113368858923906,199.87388341975517,1519.102860559239
female,57,108.25299310042868,145.24575242358355,1692.4960150030295
female,54,77.46757630920996,199.21289235858876,1511.9622831083643
female,31,86.08363479479732,141.78820910619842,1595.669986389114
male,52,104.0137051199136,154.3606622680218,1917.694838725725
female,24,44.15028724130261,147.21380829966174,1237.4307422429513
female,31,117.11560863604893,136.77913862776845,1883.1619718479078
female,32,59.29714444465206,176.95303302586342,1399.8897034220552
female,36,89.43270622517313,154.72796437935492,1628.2557037331374
male,57,64.77543550415314,192.5304086735809,1535.3568727760307
male,42,83.22293301898678,189.9228266484046,1877.2892307330362
male,27,116.23815160291181,201.66595242682467,2491.324344531441
female,46,78.75501463989832,138.30981997289084,1449.0113719511958
female,53,58.35416836384297,193.72790204374093,1323.709530844351
male,56,100.9227157535278,199.0609279281233,2071.8091640354087
female,53,75.3947094875156,149.7400565266113,1405.2907114033428
male,57,100.87918729406742,189.53019761951026,2016.773403983837
male,46,40.30081228000688,208.54391277127115,1353.251364444764
female,48,70.04158291835861,179.60795089064823,1432.7343665959627
male,22,79.55982841911234,160.51885392968174,1814.9134669729926
male,26,40.46512575895191,192.00880146636194,1407.8855129217977
female,51,41.990970440480226,199.87654317581087,1187.9552551975626
female,60,64.44628796440236,182.89012310910965,1329.1865795554327
female,18,103.29746101194198,149.05661321966258,1834.520354113577
male,54,102.78335689614524,196.63411417142964,2098.7616305216593
female,60,69.59738494818633,201.50483460755794,1412.8837362834884
male,57,61.004369074824545,206.94865653273465,1555.639203412109
female,34,65.46133345540497,169.81224798983712,1436.2753906152366
female,36,103.13744129787014,147.66009200691795,1746.2385213443304
male,47,58.045825996011885,162.72128047175653,1361.239673645361
female,48,56.90563166490066,202.61207849968582,1349.6729008358639
male,55,93.86165560550131,207.11647316003132,2021.7764797952796
male,41,60.6182959904873,181.15804667969547,1529.380277407717
male,27,86.42226068686199,206.4618141736842,2105.3495407552946
male,50,95.71789301557757,164.42842312664595,1867.5064298668012
female,27,103.18031538734041,161.51315221221154,1814.360687641728
female,49,96.19722960035514,166.5763284037771,1654.0763142151839
male,51,58.80408988712516,172.54398411496987,1393.7887884751653
female,54,89.90591288206518,202.77110416366503,1637.4927875939698
male,56,87.52937102215135,152.72066012350305,1655.8103141524668
male,39,60.59031853966565,178.56683306034256,1529.5417457212968
male,44,111.39881933323525,187.68610379343352,2240.007343110533
female,34,91.28090887824172,171.54997583194134,1686.4027868917174
female,54,42.232960529184496,201.28711080911663,1178.8509565374575
male,47,106.05348271991177,201.31679228104218,2214.4382991808407
male,55,85.3665017274233,192.51610103444636,1831.9224522274058
male,52,58.675057852415115,170.84696128889212,1376.7693927990351
female,18,117.80876645477308,155.99255151780247,1986.1234539149295
male,46,49.257077820403396,202.82210400150842,1447.7738063500933
female,51,56.117441022781385,168.87599885530923,1265.6956863831806
female,24,94.10614251125975,171.75006296929104,1760.5506573283656
female,19,88.78791777153866,136.4950018507612,1667.8506110731325
female,48,55.6847653156519,208.94690998637572,1349.7171941883742
female,46,53.6386988555587,144.87722354807076,1220.973740719639
female,51,111.26412885952317,142.40149294429466,1744.0856262305651
male,27,52.77727733451396,140.96763453918152,1315.0636389490921
female,25,74.562548325596,175.33706720889472,1575.6152239741298
male,37,48.584433070234525,199.47683221476058,1482.583546286172
female,30,114.50026067940173,138.00264411329076,1865.0908844867067
male,21,119.29930900403468,158.92860828722988,2360.1303260664877
female,26,99.48787074832921,182.33147297829913,1822.2397329761257
female,18,78.01975947912928,186.71146088919681,1662.4511625439272
male,59,99.06470850429307,138.37260803741972,1722.3728999452405
female,24,70.08094318474541,148.5135234743719,1487.8100781033086
female,36,55.847420901058655,158.78194790083563,1314.57948969337
male,19,91.78473110615595,180.91139442268604,2105.2947590063427
female,19,89.39920802699359,173.86523153530732,1742.8313047024583
male,28,70.5880637764335,156.3008637945311,1629.9190984900001
male,25,51.78726436286729,185.90218534614706,1539.768518276199
female,25,76.06967571108655,149.53765905168322,1542.2989780707344
male,50,57.64440639751788,183.29810617531425,1438.401013160968
female,24,103.59886914441486,173.61389715339578,1854.7776953618218
male,49,40.371430036128196,184.9089451582747,1215.7116156236111
female,36,73.61652428014439,176.70274107584638,1517.6588926813367
female,25,108.470668780681,197.62439637817334,1941.110138849273
female,53,107.44315629114618,198.26211742105943,1801.5358208411908
male,59,87.12394780183054,171.7414653762636,1725.1318335526166
female,38,99.68251105568238,178.00195487181384,1759.9794697383463
male,48,86.7302794046539,150.9846278242008,1690.1774348184676
male,37,59.14566447394303,210.60945514571168,1683.4969906107124
female,41,89.8119525469427,179.5004359183394,1654.3315086553412
female,34,83.13881401552251,192.03799071124365,1646.4427612462428
female,53,51.52536796582324,167.92803244697458,1210.6759538840706
female,20,95.30187068195985,150.58360057802707,1751.5314504009323
male,49,75.7830574001903,173.21013415069078,1644.0923404085224
female,48,83.6610318384001,195.89712877806457,1593.1121357100396
female,18,75.90694182979976,208.1040952360421,1681.822660905053
male,51,66.64033467538086,177.25839585881926,1525.1233562681596
female,25,86.59324514801972,187.8798526046641,1713.8689306691413
male,56,59.638436732036155,146.34743250586843,1240.4247098923568
female,19,66.41268676005205,168.83693573736397,1513.7088546005011
female,26,82.8777815962905,180.94711026053767,1660.836379387321
female,28,70.74079242843648,201.5311486002945,1573.498822903683
female,41,42.825887178807996,205.5803373584975,1253.2515832041613
male,41,53.52345857479638,137.83335190453076,1215.0728149818178
female,50,94.61485887921945,148.0915280762011,1600.0712224029478
female,56,72.64886144814757,149.35007488707413,1364.2827005697225
female,24,100.95009889909596,134.83397904132616,1757.7046569985082
male,22,82.72920587918784,155.575949089123,1833.7630541317153
male,18,61.962094747505134,210.0217298358168,1847.627517146787
female,24,89.4162754645499,178.8615986330814,1728.8577997386915
male,40,111.12648281602016,193.2166194565967,2290.9518858616307
male,54,48.84601789857271,193.00409709145887,1338.9622438539436
female,43,44.10517382838599,201.44033071140066,1248.4743891369465
female,48,92.58550878488701,190.39832464395582,1668.2841211011928
male,51,76.28545188320767,171.44861421609494,1628.6773803172282
male,52,67.11106664450736,201.3403342422813,1645.3228585761096
male,28,81.4666034154152,170.73596842851828,1851.717847009836
male,31,45.664779524233445,168.70011073932227,1328.9923724870393
female,53,41.29764346225245,162.31572783374367,1102.485460921946
male,53,64.49517072390339,147.90926151313317,1335.283632803877
male,38,115.63711838530185,195.0192713751508,2375.5017924877798
female,20,42.73319988672151,175.90995121866752,1295.6710002712528
female,34,43.58611814174883,206.91394809712045,1295.720851769217
male,27,58.24488090939542,211.7390309566647,1744.3124843803805
male,18,112.23136547425568,136.7997929651575,2172.5006394756983
male,30,92.4801203321717,206.625107191802,2169.1970658479463
female,27,67.86809862641384,180.7059024471826,1512.1765466916834
male,44,47.875294698934624,153.61044755424666,1196.0783712242471
male,25,82.7541974784982,134.57476663323143,1708.772772795407
male,55,67.28176717545841,147.05683269773547,1355.8246326493236
male,47,109.89772267172579,140.2510341922569,1961.7846108000908
female,19,111.33234752912821,203.01041020643828,2006.496498302964
male,43,102.25775030022237,181.7519365618703,2091.3840052470946
female,28,84.55584758283905,180.95360637948994,1667.5437422367463
male,20,113.67348041489964,167.0979974427785,2330.401636911091
female,52,48.864997953314486,139.41362691742762,1137.1591852247875
male,51,46.0085072730855,176.75876396325208,1238.9360711130757
female,29,96.43344439568104,196.29135789307625,1804.828040858089
female,60,51.61459070667984,188.59112524189493,1217.023912625485
female,37,106.56280793438754,149.0347788934795,1776.8624732294854
female,58,47.42269180559533,169.3349274583381,1150.6648175348337
male,50,43.39111803193071,150.76876757684897,1079.6740171260226
female,33,90.72809658765793,137.0297446172348,1621.9298152096571
male,49,111.68779270579488,180.90007206461019,2176.2552102439245
female,38,51.45556215849638,134.8598731927023,1218.9723063282001
female,37,97.66080707607941,181.0541433683859,1750.9684633000613
male,40,46.11479125562143,198.1517266042777,1421.731467965996
female,33,91.32089045897857,174.2529653472545,1696.461661351633
female,40,92.06663646841352,187.073373717295,1694.5789859244346
female,29,119.65055626007911,204.74198776222033,2042.4869468752443
male,32,70.49586052815113,166.5911582266632,1653.1136468700738
male,26,48.92734262277082,169.78189866890156,1413.0398001036133
female,52,47.112028882012915,149.14709425051487,1138.4024565621419
male,22,44.11611268567978,168.65396385517607,1368.2623305955428
male,33,108.74793115306072,174.30842396136495,2210.934098433294
female,46,113.44495409806893,177.65718270117776,1853.5438840370125
male,37,116.34490995143346,174.86866528265065,2291.1754442413117
female,46,115.61132157223804,149.31699232461236,1821.8315039958452
female,49,73.7133918421869,161.04950052969187,1428.8387421667633
female,27,103.00470632519051,177.500722064137,1842.2583424064505
male,46,45.781567597345955,203.82534983592558,1405.0047796926424
female,59,65.85845846040229,159.0165794439416,1303.2011102281192
female,18,51.650761454326414,151.72224658785927,1345.5543879752631
male,26,97.81470656660753,209.72412803667757,2285.0720278583512
male,48,89.84842166166678,157.24327457449618,1764.3639005441225
female,29,41.74501199377195,209.48462984774076,1306.2501149147615
female,45,88.145692187993,170.45191181920507,1602.9532912593065
female,21,71.87747060768785,153.90611841072254,1528.9945704811557
female,53,103.86985738664521,207.31243170756372,1784.107444847481
female,58,113.58673717529811,179.64925641772183,1802.4730919801614
female,25,113.70181489527272,189.60345059570042,1976.2968394455388
male,53,90.88612553377254,193.2458072215078,1924.9779996185762
female,19,83.33586021682476,193.697466123269,1721.5371435815428
male,34,116.03716719161304,187.67340243886565,2371.2710812863243
male,21,99.43052600025194,182.8924118233662,2206.8254688557654
male,42,83.64904239121586,191.917067997642,1893.125424071421
male,38,89.40163509201588,167.20458051453957,1875.6069988294598
male,19,65.57477835032338,145.60159481387416,1568.2529811707589
male,33,51.25748176548743,146.20522384828183,1279.8401091884061
male,30,104.62978871813532,155.95200919533096,2082.737496878601
male,22,113.51833571121246,134.40760809988862,2151.208379352914
female,30,77.09674778026665,156.67954080153194,1541.9533495055243
female,36,67.8071188745586,194.60648799833734,1495.2254805943278
male,60,58.33122220064666,198.10507450439536,1454.3739930043816
female,55,82.29017481920141,182.5202551156096,1522.523413759901
female,53,52.425222455102876,143.23540404739262,1173.5998998258253
male,24,73.92634184061232,201.28522933129153,1927.8972026528709
male,44,96.17915425903067,188.36628646133715,2034.1399022277417
male,60,95.57660618111564,192.96481128413504,1940.7812858448676
male,38,100.3540346560998,210.09179898267155,2240.767246831678
male,23,117.20418493042533,146.7191584757142,2256.7284926473467
female,40,60.27669595919079,173.0841703436919,1364.6917585935716
male,23,114.58089385669967,138.2031612992046,2178.052706509541
female,55,105.50409477059814,140.37581000532433,1666.55090680108
male,19,49.965975183147066,176.10503643448402,1506.2406560499958
male,30,56.92058257888448,182.77936825499978,1560.9531898394252
male,20,84.69622555663359,167.6192408987823,1934.5721636203198
male,51,109.16574290391733,135.05605907546123,1898.7094284833956
female,58,79.70096344463394,168.49366339823553,1457.78559070777
female,25,83.14246734414954,151.93841281263457,1614.3774789154759
male,36,67.23936064446177,140.66404465841373,1451.6034242873932
male,34,103.81445855790872,210.81667698678115,2318.9946401361112
female,43,41.95251889035422,158.60350940584144,1148.6404305492642
male,43,102.94720333694339,162.87568940744822,2006.4261199884352
male,48,101.84918066207842,136.6699338253706,1826.4459130319076
male,57,80.79677073921809,172.5834271921851,1655.855483906751
male,36,101.59146991479754,157.74160454036564,2009.3839588439153
male,35,102.67738842555339,148.44739951013528,1984.571430600566
male,38,80.2196546760772,191.9139690028289,1872.9758387172146
male,35,46.500547782427816,138.76494497564002,1163.6985517215096
male,48,45.629132722666945,154.87875145787982,1144.5189684804434
female,20,43.7482760806542,202.26954119841577,1354.1434153763655
male,58,80.14376253069803,147.10469689817063,1512.6515333786456
female,53,44.16491493566334,169.2181178006768,1142.6745994610008
male,58,118.23560721956592,160.09632579102353,2101.411517201522
male,34,57.04425117877059,141.08440657161856,1327.0337397859032
male,18,55.5009677345354,207.64487052332572,1746.8955935780605
male,59,58.95615444304423,158.37416046427631,1270.9480483946325
female,31,108.50187638223319,183.74646237776454,1887.6783992421606
male,52,114.54887391337087,143.0075975171771,2005.7540266872863
female,21,67.83207460781891,192.74190581256465,1562.154655227817
female,26,55.987513394467996,163.48138802809905,1371.3731584432808
female,49,80.11603983058558,197.51628284924186,1557.5308121709872
male,51,64.15913677185442,193.61468979876108,1572.8374236761997
female,56,73.77528234066762,144.4909631404791,1366.0653068336908
male,51,90.51625580606672,177.75878376090054,1855.9207124892027
male,57,104.5293082670069,152.06452829234928,1879.5218237179688
female,34,53.03057056097398,141.37866100837522,1264.7978691400886
female,47,112.20208524017536,187.03459247375943,1854.330537228252
male,31,78.33757053381055,161.16658073904452,1740.5529982773348
female,39,69.59284886105819,140.9378026221446,1398.9873485092671
female,43,110.24250016974251,179.7587849244643,1840.8347812335069
female,34,112.45348329032267,200.6272456933864,1942.6690652381208
male,40,50.638325286158945,156.134228633476,1273.7165185379658
female,33,114.24916333477987,210.4364035248422,1982.6640954914583
female,46,106.72671666194273,134.3057606732465,1709.0972486836645
male,45,96.84299845065146,141.20234415034713,1800.5515564806442
male,50,83.19478648349904,135.10086181099416,1548.5879257885158
male,47,44.74476065564814,184.4051216099478,1286.8342824297306
female,54,65.98218886802131,169.96356063257093,1348.016259315144
male,29,117.6224753275876,180.5872991793188,2391.392293548461
female,36,113.76981073108978,169.14464727532985,1887.6622974807722
female,31,68.35088444639753,174.65339463241307,1486.8922880308637
male,28,48.255874361816325,157.68836235133318,1329.7931493186943
female,57,43.695186438792895,186.88798157459115,1152.1678338271704
male,22,80.54519594966592,169.2072767254117,1871.9304497651412
male,49,109.63859785706413,142.12033737045192,1954.0637683990026
male,54,50.1734277846122,177.45676991704318,1279.430851933385
female,52,111.26775051118862,178.53825372239663,1806.2972675249307
male,34,51.75709733251359,180.8515836338246,1453.2905612420861
male,45,71.6964661358074,138.4041430983886,1440.7873372885902
female,43,116.82383155093551,199.42779606839167,1940.159723848121
male,57,57.71896025378232,151.4609080613069,1232.8596265202254
female,31,74.31739733740059,154.15061873775684,1506.0199154024122
male,40,66.64423548812152,184.51582236548072,1635.790897256171
female,33,101.94756274443853,161.97184502222132,1775.3644558161752
male,25,118.22290196731304,177.01278281654314,2408.78485448172
male,50,51.52573345888389,152.23858050239522,1198.878453313137
male,21,43.06021649244581,163.56487359321505,1335.0380393579849
male,33,51.301221996694515,135.82622367609028,1228.5153995060293
male,48,56.38145047967218,134.25025755023032,1189.1589826192949
female,18,49.911483247003076,149.72957851386238,1325.2352345417357
male,26,110.50299488914354,168.90128421806307,2255.299304668693
male,56,40.3036161432479,160.76735176618217,1046.7137828558682
female,42,69.83901008474712,207.74187627898823,1510.900924556565
female,21,105.78826668955955,182.14634877157113,1905.5279395796647
male,46,47.50494201298886,137.78172564109943,1098.2849260610174
female,24,55.63010491505803,208.40018265469774,1460.4070312138908
male,27,46.88622503447438,190.3364669720837,1481.0539384853575
male,33,104.40701512804905,212.0288948320721,2339.9620188555314
male,31,82.93126530417,161.7970924938734,1806.8707516791862
female,32,70.8223594582145,134.7959902111514,1432.1148053895354
female,33,53.61058171417412,144.44422159559312,1280.6918028844943
female,51,83.05100427912606,173.89436266194002,1532.5453248458716
male,35,111.43049657080243,145.39035470505902,2089.6322724379434
female,25,101.11207321138524,201.6271034849875,1878.144897567704
female,55,73.71707524388297,173.27245931525587,1423.4304402904763
female,44,86.48605444829934,183.40313798587266,1615.7179439629513
female,49,86.06156689797658,147.11333457424647,1521.1424332077058
male,30,116.10750831344374,212.23880562894465,2522.1589838714613
male,21,94.78817894142931,144.7027730660773,1951.9304340942376
female,42,101.59248356881986,180.8625736614365,1764.8326816422816
female,60,66.85703862868124,162.58512141961603,1314.6763350323686
male,44,74.75319085851052,150.75821204029162,1551.3797091420986
female,54,99.50906243187077,193.80132383927574,1712.7336131386405
male,26,116.85773218568623,140.2272702165555,2199.2208504466125
female,50,88.35075273926867,157.47205040232873,1557.5215416899346
female,56,102.38527658678763,136.99612893610322,1625.7972385312412
female,31,64.6227509613792,172.43753332189138,1447.1408040891683
male,21,84.04578004721512,177.88084665495825,1970.2123514639638
male,55,100.80821964428628,207.64832932498246,2119.9526117218234
female,18,72.78989181857152,210.64675612759606,1656.7182342970523
female,34,50.543111743095324,161.7333237516338,1278.666426539743
male,21,114.71675059451955,142.27882388172372,2213.821276554908
male,19,40.729499934312315,182.64467045009647,1411.956910358627
female,35,95.65242307320443,180.17594485391925,1739.4896198288047
male,46,59.9993386027611,174.21407337421851,1452.3539148791804
male,43,94.63653344383805,188.90526088983927,2022.380355084639
male,47,93.79112372167516,209.43552078401763,2086.4488616554736
male,21,76.94090767334842,209.73421116041027,2031.8827389440735
male,55,114.06398548477877,179.15863312657214,2159.685441947948
male,27,115.32628475138355,206.5022145119298,2502.981994534709
female,33,55.720178330308386,207.2767795750437,1417.10610758657
male,34,101.68518948831739,152.96763561745158,2000.2984364584745
female,58,51.666851522368944,141.40097156875848,1139.5738985106173
male,35,95.50418807787807,186.4451435371734,2076.0426391873016
female,47,42.77692398761276,203.60023684397274,1221.0641622548906
male,21,97.71277048468038,152.81130810000982,2032.7105685887045
male,32,84.23492386937724,176.4937740875362,1891.5685549638804
male,36,95.65922521546707,177.76983545214094,2028.0168334797334
female,43,72.9992572712959,199.13389155929397,1520.5215966700966
female,24,42.84770571871576,178.01873399914507,1281.9632676864974
female,38,107.96365707084831,167.70882203222277,1820.1297733281347
female,19,101.31346361084847,141.84690788424794,1797.5334320964027
female,28,43.11402679085773,160.23838339959667,1232.9124474902264
male,52,51.869163981384816,168.47013542732506,1271.2970922869486
female,59,44.36288205301367,144.77622193096883,1071.2942516452622
female,34,78.70102098707295,174.1332281168815,1570.8803357156094
male,46,59.72539927514404,189.4743657518104,1524.934491889538
female,27,58.244904887202715,140.8125487518053,1346.3472406271594
female,54,88.4529564292404,142.70508854493244,1512.4760361409508
female,38,54.72009794865764,152.32615721467272,1282.5036875301575
male,44,56.07520979662455,210.69257733843295,1594.4090991277676
male,38,53.05051100746545,148.78123102700312,1283.6070251807464
male,22,84.6490810876038,181.07852204242803,1987.75071073282
male,26,76.88279556433281,146.7636978524503,1682.2672193653848
male,42,74.60724160728576,201.91373886323754,1818.8140076329564
female,43,93.0799259690054,186.64970492526604,1689.4572861533409
male,19,65.6998143663497,146.3058377557239,1573.495553829195
male,46,111.85856618998157,161.6790392506958,2102.7055184834776
male,29,83.60122774296705,167.38454158650515,1857.5467430230824
female,24,45.7521016967078,169.29131949355835,1293.5922895886997
male,45,93.34363755350836,195.64238244551882,2024.7988557356707
male,42,91.85991067927796,150.7376872069788,1800.004420936587
male,58,118.915523926597,165.382228740445,2137.205744379155
female,20,59.34998191105115,175.74093209472528,1454.264601390624
female,37,108.44048463046751,135.5737634380578,1769.9158168815677
male,20,75.04828131071952,201.59882699757497,1971.912799491261
male,19,69.44841752718493,190.25034370607605,1844.8932105602914
male,52,116.42499492915911,171.83296379611164,2175.763998147884
female,52,107.05128993416757,160.11231721437795,1731.8872724870437
male,31,102.65399695036137,164.33515391271843,2090.756233092799
female,45,76.49214501017946,144.43815576403466,1443.3849708958103
female,42,63.36357655292542,136.8790538795712,1317.8801322528325
male,58,97.98175305259028,211.59533281447878,2080.570554543954
female,19,97.31847276910945,150.45269177875502,1775.2500348816905
male,37,84.03905916726163,179.10090288431905,1868.1438806800957
female,46,53.443336911830826,171.8599303605967,1269.0235020549421
male,20,99.30506640435317,167.34195651985084,2134.05647152867
female,52,92.5292801464424,174.99809946123446,1620.5519900437125
female,43,57.53851669593624,201.6095210974625,1377.250449193544
male,29,66.51932016524962,185.2997561434914,1712.3003322580698
male,32,118.45687738932051,150.60240058001853,2232.5858742049895
male,41,63.19865916954964,168.39662624126288,1501.014884666346
male,41,118.02191224746755,198.54421383173013,2405.6629952028247
male,48,99.09388276962775,196.57787536907804,2088.2799985538795
male,26,116.89158690544903,173.94436901746255,2368.3729981442893
female,28,115.6348076117892,170.28519129076284,1945.0152690794512
male,52,76.42432384123207,141.13379637821316,1472.1668360971414
male,32,83.43561627998854,182.86710196105574,1912.4638349610043
male,26,65.84746497716878,161.61181103891687,1604.816534063772
male,36,48.456996652979676,202.11137301968859,1500.7669031959724
female,46,86.96851985181408,202.9313233719082,1647.1069035809282
male,35,119.11257740185492,176.34522400201803,2350.128094957601
male,53,101.78371916026339,159.3033882470141,1905.0059898534332
male,36,94.32349242111157,144.9178866453956,1845.2922076771981
female,25,91.67580255904069,182.81077816267756,1753.0956394730595
female,20,116.83253982008276,205.24997695024896,2058.5620356574123
male,49,118.89066191201559,198.8297850844995,2364.9970160679654
male,23,70.52129814175633,138.3783562711012,1573.109765873469
male,20,114.56592529591828,142.1241289679424,2217.7284900454924
female,30,59.54530843336967,209.2875331901783,1471.433720950144
female,59,85.00415936160347,134.6951902105918,1441.2968778646086
male,58,77.45040730645702,155.41578549447829,1517.198275292659
female,54,54.380463537503765,199.039440549079,1290.8593378249448
female,26,59.119610115362974,158.46271938605696,1392.0408623974215
female,30,71.87052949506044,181.9105022619067,1538.6523027457906
female,47,94.96087629340474,201.0677639578131,1715.414223315784
male,20,96.95074745463921,136.0524522873445,1945.143196294874
male,40,65.42683758220542,184.27863853065512,1617.865045324192
male,23,73.62387991850841,141.86449850792192,1633.2114349146239
male,43,68.59675568561951,196.295326414568,1701.305908729352
male,30,50.48788732663786,211.94415779823788,1618.4150722058546
male,37,54.18173920552202,167.92417490332087,1401.6885611172422
male,41,67.31823366094576,194.32144384064915,1687.360896372772
male,53,89.66392988047843,156.05955911003267,1722.1300100840722
female,27,69.05347212574242,196.61956775931677,1552.952554293211
male,28,44.098075706352155,160.59523141830402,1287.1664837481171
male,19,83.09736937903153,163.38223348434758,1898.1451430838745
female,43,73.21298740755948,204.66031430678882,1532.7893800460508
male,28,44.61619699766602,178.25716858606208,1382.6533231539765
female,52,88.21208909795969,160.1073749986449,1551.7188517912814
female,29,51.25454379926032,172.58815108073915,1328.931281851694
female,42,79.0779852770642,175.7166492140336,1540.0065742505271
male,24,76.68361000467749,196.09776446147598,1939.8567531650797
male,26,78.25507904048858,194.53137298208355,1940.1177958360822
male,32,97.49359933530033,168.98286685035904,2036.2982737127256
female,39,79.24523458014866,197.82439071719563,1596.5333011167736
female,39,60.61505640612579,135.61355179403662,1303.2828552307485
male,54,66.27340401572535,211.10891311646074,1669.1671975378767
male,34,107.48460508395294,179.4126119765283,2212.344617622924
female,30,84.00582885850534,168.99966664275243,1630.8171246629786
male,59,56.38591901792422,142.23592651026266,1154.8677268273022
female,29,40.48177337090651,201.4406264746461,1279.2883577240743
female,35,79.03625548962614,171.05820340663956,1563.7213875495781
male,26,72.58137896033625,200.34825814886636,1891.2062962234018
female,47,49.05600573181714,152.85508504306517,1187.232490143038
male,28,53.036282248120216,146.86615929531467,1341.3802758661122
male,19,62.04422158709097,179.68805650909616,1690.2423935375089
female,19,88.3110882139429,202.93716479184832,1786.2086914548552
male,37,107.66767469172352,203.27371688551807,2313.973932589445
female,58,104.22098616803994,206.54153263179086,1762.659126093779
female,59,72.95751986436937,147.35851352629513,1349.5220124866103
male,34,116.33766287652661,198.13286120767685,2427.731569174248
female,47,96.20678469708375,166.08542844082655,1662.6115246737413
male,55,97.26115262060178,142.30210015438652,1744.2532556056703
male,24,72.16776080106663,149.18241751820244,1643.046345858233
male,32,111.66569262511062,205.92400965283323,2415.9810938883957
female,35,116.96338814991648,166.12949720581244,1917.3004507084045
male,35,49.20140152343564,208.85262230353845,1551.483940331843
male,34,105.36841082352039,158.10077109274008,2076.623806600384
female,30,98.0084662352128,178.71954978763836,1782.706129714471
female,48,88.44272202937856,137.64046910645905,1531.0646186138963
male,24,43.19147408840137,175.7550310039138,1377.5651888281
male,54,72.45867404965188,177.96923099281082,1588.416830839746
female,29,102.46800167568028,158.21895690785297,1792.1025703040586
female,29,67.08288926529303,165.7458318903473,1467.6394590411398
female,40,84.32012891321581,187.0807018146731,1620.5126911542282
male,54,87.6649577563665,210.90297044665755,1962.2707302946674
male,30,81.3107938806299,151.6147581063182,1740.402050664571
female,28,44.646549239662846,169.73961339833522,1265.1452351658163
male,24,83.34206114586837,166.55534128765805,1883.6097132178434
female,30,112.81721014525542,155.90713725794916,1882.1191845462836
male,31,78.84820167184387,156.28662870517775,1723.1597763998577
male,28,91.55507591323978,208.67675632238286,2180.252105687928
female,55,72.40196850518113,177.1610711190582,1418.048006385305
female,34,117.17144962534485,188.34954248241203,1965.073226359635
male,56,112.80450986475346,182.18408426429158,2150.7489842146106
female,57,76.32316730155821,155.96522469094728,1406.982114583054
male,57,105.38019569341931,142.45489696142923,1843.1445402825461
female,60,93.60755915851796,153.37454698073566,1553.4520001472683
male,21,81.45642907124594,173.87284393462897,1914.5567379345803
male,18,43.42457171960881,183.2331838015763,1458.7134797039073
male,49,97.54361222512966,145.3473735628533,1803.9025780304883
female,59,40.10182597627994,149.88919993629437,1040.0047816933097
female,41,44.94163922991461,170.5068311535336,1208.5985335897108
female,57,118.08501145942269,167.0590930928598,1826.8742868082502
male,23,44.97022781368759,142.00970183585432,1239.9501707229836
female,54,47.594795194644945,141.29229209458407,1119.1357668213705
male,39,52.24695330931374,210.3728469613718,1573.9459613508072
female,51,98.80929809804204,162.73489831401946,1662.5968795925119
female,23,74.77671563368531,165.32943680998915,1568.5011897034126
female,24,75.66043108995032,155.15853472304264,1553.459991750824
male,22,95.23115843413484,203.9899792676432,2247.880294745373
female,40,56.67950774469017,209.21192575116623,1397.12819520213
female,48,66.51882677239288,154.14380259190418,1351.937575219416
male,24,113.72731171427948,180.75907534908302,2372.4681900428054
male,37,41.88344255832118,168.83906273115932,1237.1641660209061
male,37,115.48679671724484,144.19351642610428,2125.9086175419166
male,25,67.76139491357551,211.5768568356855,1887.8631948105976
male,41,98.44414752276629,209.25375463215153,2190.0485628626907
female,27,115.95985728153757,173.59488253124456,1958.9226478661462
male,39,99.04536131465775,153.19817769193352,1931.3792010692875
female,57,55.81526388703632,185.86423911192958,1266.1782109087983
female,24,114.1752040642816,167.70012434396327,1944.978706503057
male,58,81.04211487209777,209.40835303505628,1836.7090697257308
